全网频道,#genre#
日-日本名曲台,vjms://58.215.133.185:8500:3502/live/cid=305
日-摔跤台,vjms://58.215.133.185:8500:3502/live/cid=408
日-高尔夫,vjms://58.215.133.185:8500:3502/live/cid=409
日-体育,vjms://58.215.133.185:8500:3502/live/cid=414
日-体育棒球,vjms://58.215.133.185:8500:3502/live/cid=217
日-体育A+,vjms://58.215.133.185:8500:3502/live/cid=210
日-体育G,vjms://58.215.133.185:8500:3502/live/cid=207
日-BS台,vjms://58.215.133.185:8500:3502/live/cid=306
日-BS1台,vjms://58.215.133.185:8500:3502/live/cid=307
日-BSg台,vjms://58.215.133.185:8500:3502/live/cid=304
日-NHK G台,vjms://58.215.133.185:8500:3502/live/cid=317
日-NHK G,vjms://58.215.133.185:8500:3502/live/cid=309
日-NHK e,vjms://58.215.133.185:8500:3502/live/cid=310
日-WOWOW,vjms://58.215.133.185:8500:3502/live/cid=325
日-WOWOW2,vjms://58.215.133.185:8500:3502/live/cid=205
日-WOWOW mov,vjms://58.215.133.185:8500:3502/live/cid=224
日-J SPORTS1,vjms://58.215.133.185:8500:3502/live/cid=415
日-J SPORTS2,vjms://58.215.133.185:8500:3502/live/cid=416
日-J SPORTS3,vjms://58.215.133.185:8500:3502/live/cid=410
日-J SPORTS4,vjms://58.215.133.185:8500:3502/live/cid=411
日-4,vjms://58.215.133.185:8500:3502/live/cid=312
日-马场,vjms://58.215.133.185:8500:3502/live/cid=412
日-SUN,vjms://58.215.133.185:8500:3502/live/cid=320
日-NHK教育,vjms://58.215.133.185:8500:3502/live/cid=318
日-ABC1,vjms://58.215.133.185:8500:3502/live/cid=301
日-ABC,vjms://58.215.133.185:8500:3502/live/cid=321
日-YTV,vjms://58.215.133.185:8500:3502/live/cid=324
日-KTV,vjms://58.215.133.185:8500:3502/live/cid=323
日-TBS1,vjms://58.215.133.185:8500:3502/live/cid=221
日-TBS,vjms://58.215.133.185:8500:3502/live/cid=314
日-ABS,vjms://58.215.133.185:8500:3502/live/cid=308
日-MBS,vjms://58.215.133.185:8500:3502/live/cid=319
日-WBS,vjms://58.215.133.185:8500:3502/live/cid=322
日-教育,vjms://58.215.133.185:8500:3502/live/cid=220
日-日本H台,vjms://58.215.133.185:8500:3502/live/cid=219
日-星空电影3,vjms://58.215.133.185:8500:3502/live/cid=193
日-星空电影2,vjms://58.215.133.185:8500:3502/live/cid=191
日-星空电影1,vjms://58.215.133.185:8500:3502/live/cid=326
日-体育台,vjms://58.215.133.185:8500:3502/live/cid=51
日-MTV台,vjms://58.215.133.185:8500:3502/live/cid=52
日-24新闻,vjms://58.215.133.185:8500:3502/live/cid=53
日-Snews,vjms://58.215.133.185:8500:3502/live/cid=54
日-钓鱼,vjms://58.215.133.185:8500:3502/live/cid=55
日-广告,vjms://58.215.133.185:8500:3502/live/cid=57
日-足球,vjms://58.215.133.185:8500:3502/live/cid=58
日-欧洲台,vjms://58.215.133.185:8500:3502/live/cid=303
日-探索世界,vjms://58.215.133.185:8500:3502/live/cid=496
日-购物台,vjms://58.215.133.185:8500:3502/live/cid=311
日本super hits,vjms://58.215.133.184:8500:3502/live/cid=54
日本FOX体育,vjms://58.215.133.184:8500:3502/live/cid=57
日本BS,vjms://58.215.133.184:8500:3502/live/cid=58
日本STAR2,vjms://58.215.133.184:8500:3502/live/cid=191
日本STAR3,vjms://58.215.133.184:8500:3502/live/cid=193
WOWOWライブ,vjms://58.215.133.184:8500:3502/live/cid=205
日本棒球,vjms://58.215.133.184:8500:3502/live/cid=207
卫星剧场,vjms://58.215.133.184:8500:3502/live/cid=208
日本洋片,vjms://58.215.133.184:8500:3502/live/cid=209
NHK广岛放送,vjms://58.215.133.184:8500:3502/live/cid=301
QVC,vjms://58.215.133.184:8500:3502/live/cid=302
日野生,vjms://58.215.133.184:8500:3502/live/cid=303
BS日本电视,vjms://58.215.133.184:8500:3502/live/cid=304
BS-i,vjms://58.215.133.184:8500:3502/live/cid=305
BS-Japan,vjms://58.215.133.184:8500:3502/live/cid=306
BS-Fuji,vjms://58.215.133.184:8500:3502/live/cid=307
BS朝日,vjms://58.215.133.184:8500:3502/live/cid=308
NHK综合,vjms://58.215.133.184:8500:3502/live/cid=309
NHK教育,vjms://58.215.133.184:8500:3502/live/cid=310
东京MX,vjms://58.215.133.184:8500:3502/live/cid=311
sports1,vjms://58.215.133.184:8500:3502/live/cid=415
Sports 2,vjms://58.215.133.184:8500:3502/live/cid=416
Star channel,vjms://58.215.133.184:8500:3502/live/cid=494
WOWOW电影,vjms://58.215.133.184:8500:3502/live/cid=325
STAR CHANNEL(BS),vjms://58.215.133.184:8500:3502/live/cid=326
TBS,vjms://58.215.133.184:8500:3502/live/cid=314
富士电视台,vjms://58.215.133.184:8500:3502/live/cid=316
朝日电视台,vjms://58.215.133.184:8500:3502/live/cid=313
东京电视台,vjms://58.215.133.184:8500:3502/live/cid=315
读卖新闻,vjms://58.215.133.184:8500:3502/live/cid=324
每日放送,vjms://58.215.133.184:8500:3502/live/cid=319
地面波,vjms://58.215.133.184:8500:3502/live/cid=323
ABC地面波,vjms://58.215.133.184:8500:3502/live/cid=321
大阪地面波,vjms://58.215.133.184:8500:3502/live/cid=322
SAN电视台,vjms://58.215.133.184:8500:3502/live/cid=320
discovery,vjms://58.215.133.184:8500:3502/live/cid=96
history channel,vjms://58.215.133.184:8500:3502/live/cid=219
TBS news bird,vjms://58.215.133.184:8500:3502/live/cid=220
KBS world,vjms://58.215.133.184:8500:3502/live/cid=216
Music Japan,vjms://58.215.133.184:8500:3502/live/cid=495
日本映画,vjms://58.215.133.184:8500:3502/live/cid=213
日本迪士尼,vjms://58.215.133.184:8500:3502/live/cid=499
日韩欧美 - 韩国中文台,http://121.156.46.79/live/10201.m3u8?sid=60720
日韩欧美 - 韩国2,http://121.156.46.79/live/10211.m3u8?sid=60720
日韩欧美 - 拉脱维亚RETV,http://edge-telia1.tiesraides.lv/live/retv.lv.1_1/playlist_b1825196.m3u8
日韩欧美 - 拉脱维亚TV Net,http://player.tvnet.lv/stream/amlst:61659/chunklist_w1822312625_b528000_pd892000.m3u8
日韩欧美 - 利比亚Al Hadath,http://starmena.ercdn.net/libya-alhadath/libya-alhadath.m3u8
NHK-G综合,P2p://42.116.8.235:9906/58a5392d0001aa85002abe600ca49985.ts
NHK-E教育,P2p://42.116.8.235:9906/58a5392c000e67e3002abdbb5a71470a.ts
日本テレビ,P2p://42.116.8.235:9906/58a5392d00041645002abeff37b11a82.ts
テレビ朝日,P2p://42.116.8.235:9906/58a5392d00069e03002abfa5090323e4.ts
TBSテレビ,P2p://42.116.8.235:9906/58a5392d0007dba6002abff6d3208d98.ts
テレビ東京,P2p://42.116.8.235:9906/58a5392d0009115f002ac0451a57c533.ts
フジテレビ,P2p://42.116.8.235:9906/58a5392d000a41c1002ac09360fc60d3.ts
TOKYO MX,P2p://42.116.8.235:9906/58a5392d000b72de002ac0e105d2fb01.ts
NHK综合大阪,P2p://42.116.8.235:9906/58a5394d000b1a24002b3dcb8d453cb0.ts
読売テレビ,P2p://42.116.8.235:9906/58a5394d000c504a002b3e1a5cc7cedc.ts
毎日放送,P2p://42.116.8.235:9906/58a5394d000d83a9002b3e6900af7e7b.ts
関西テレビ,P2p://42.116.8.235:9906/58a5394d000eb2f2002b3eb6df9d9857.ts
朝日放送,P2p://42.116.8.235:9906/58a5394e0000a372002b3f0559fc8ee0.ts
テレビ大阪,P2p://42.116.8.235:9906/58a53961000104d2002b89564a682c3a.ts
サンテレビ,P2p://42.116.8.235:9906/58a5396100029b0c002b89bee6749240.ts
BS-1,P2p://42.116.8.235:9906/58a53943000799cf002b15d54858eb15.ts
BSプレミアム,P2p://42.116.8.235:9906/58a539430008c7dd002b1622b1407627.ts
BS-TBS,P2p://42.116.8.235:9906/58a5392d000dccd7002ac17b52f1bba2.ts
BSジャパン,P2p://42.116.8.235:9906/58a5392d000ef59a002ac1c7c8011c2d.ts
スター?チャンネル1,P2p://42.116.8.235:9906/58a539430002fe14002b14a7eb471e8d.ts
放送大学テレビ,P2p://42.116.8.235:9906/58a53943000b1ac6002b16bb3315f622.ts
グリーンチャンネル,P2p://42.116.8.235:9906/58a53943000c544e002b170b918f4cb4.ts
BSアニマックス,P2p://42.116.8.235:9906/58a53943000d79f7002b1756ced71dc2.ts
J sports 1,P2p://42.116.8.235:9906/58a539440001ac5b002b183925be66b9.ts
J sports 2,P2p://42.116.8.235:9906/58a539440002d1f6002b18840450d785.ts
J sports 3,P2p://42.116.8.235:9906/58a53943000548d3002b153def6a193d.ts
J sports 4,P2p://42.116.8.235:9906/58a53943000670d5002b1589b06c7433.ts
日本映画専門チャンネルHD,P2p://42.116.8.235:9906/58a53944000083f6002b17ed723913d2.ts
ディズニー?チャンネルHD,P2p://42.116.8.235:9906/58a53943000ea208002b17a252420d66.ts
スカイ?A sports＋,P2p://42.116.8.235:9906/58a539440003fd33002b18d05e6a454b.ts
日テレG+ HD,P2p://42.116.8.235:9906/58a53944000516d6002b1918d59277ae.ts
ゴルフネットワークHD,P2p://42.116.8.235:9906/58a5394c000dd909002b3a96b312dab8.ts
時代劇専門チャンネル,P2p://42.116.8.235:9906/58a5394c000e5a50002b3ab895754d59.ts
ホームドラマチャンネル,P2p://42.116.8.235:9906/58a5394d00014080002b3b45f14147a5.ts
キッズステーションHD,P2p://42.116.8.235:9906/58a5394d00049c5c002b3c211aca01d4.ts
ディスカバリーチャンネル,P2p://42.116.8.235:9906/58a5394d0005b3ef002b3c6936289c18.ts
ヒストリーチャンネル,P2p://42.116.8.235:9906/58a5394d0006c60d002b3caf5aeb69cd.ts
ナショナル ジオグラフィッ,P2p://42.116.8.235:9906/58a5394d0007da09002b3cf6ceb48c78.ts
TBSニュースバード,P2p://42.116.8.235:9906/58a5394d0008eaaf002b3d3b91fd3936.ts
旅チャンネル,P2p://42.116.8.235:9906/58a5394d000a0502002b3d84119d3d96.ts
韩日高清,p8p://0198.02686.cc:16871/5d307612000d2db03426a352d0657846.ts
EBS1,p8p://0198.02686.cc:16871/5d3077b700047e14342d0da1799244a1.ts
SUPERACTION,p8p://0198.02686.cc:16871/5d442be10008767c8124d2b5017d23cb.ts
CTS,p8p://0198.02686.cc:16871/5d3079eb0009d6223435aa1f74a34572.ts
JTBC_GOLF,p8p://0198.02686.cc:16871/5d307925000619ae3432a3bb1d2dd533.ts
National_Geographic,p8p://elive.wuyelive.com:16868/5b724e8d000889c91118581e3f87708b.ts
SBS_???,p8p://0198.02686.cc:16871/5d3078ff00082ee834320fd3f4a81475.ts
OGN,p8p://0198.02686.cc:16871/5d30789a000effc73430870a39e70c46.ts
MBCSPORTS+,p8p://0198.02686.cc:16871/5d307912000d8af134325b6a14ba34f6.ts
SPOTV,p8p://0198.02686.cc:16871/5d3077d50001b1d4342d821a12dc432d.ts#vjms://61.216.1.24:8500:3502/live/cid=157
???,p8p://0198.02686.cc:16871/5d3077990001c68b342c97bf6aa0a6d6.ts
MNET,p8p://0198.02686.cc:16871/5d30776b00021ea7342be426a1b8411b.ts#vjms://61.216.1.24:8500:3502/live/cid=161
CATCHON,p8p://0198.02686.cc:16871/5d442b21000ccd7b8121e5d212760cd8.ts
CGV,p8p://0198.02686.cc:16871/5d442ac30007d7f68120755df5af6656.ts
CHANNELA,p8p://0198.02686.cc:16871/5d3079d6000f34b9343559771f05f96f.ts
TV??,p8p://0198.02686.cc:16871/5d3079c30003ced734350c54c6299937.ts#vjms://61.216.1.24:8500:3502/live/cid=166
XTVN,p8p://0198.02686.cc:16871/5d3079660009d8093433a298b413e9ab.ts
KBSKBSNSPORTS,p8p://0198.02686.cc:16871/5d3078ec000867673431c5aa50609ce0.ts
?????,p8p://0198.02686.cc:16871/5d3078c90008aa7e34313d03af1fae73.ts
??TV,p8p://0198.02686.cc:16871/5d3078870001abed3430396800e90045.ts
CNTV,p8p://0198.02686.cc:16871/5d30785a000d906d342f8cac788d5b6c.ts
SBSPLUS,p8p://0198.02686.cc:16871/5d307847000635a8342f40926b89c3f8.ts
MBC_Drama,p8p://0198.02686.cc:16871/5d3078250001a410342eba96e179e13f.ts
KBSDRAMA,p8p://0198.02686.cc:16871/5d307810000217c9342e68ace1859ec5.ts
NHK総合-大阪,p8p://0198.02686.cc:16871/5d414f6c00077b3d75f7a96d657b07ca.ts
テレビ东京,p8p://0198.02686.cc:16871/5d414f6b000b4fb575f7a680e13a94ee.ts
日テレ,p8p://0198.02686.cc:16871/5d414f69000b12b375f79ea00d680a47.ts
NHKEテレ东京,p8p://0198.02686.cc:16871/5d414f68000e596775f79b8f963b1f60.ts
NHK総合-东京,p8p://0198.02686.cc:16871/5d414f680002d76075f7989dcc8ec320.ts
J_SPORTS_1,p8p://0198.02686.cc:16871/5d414f0c000c884875f633b8399ef99b.ts
J_SPORTS_2,p8p://0198.02686.cc:16871/5d414f0d0008fadf75f636b74704d31b.ts
J_SPORTS_3,p8p://0198.02686.cc:16871/5d414f0e00038bf575f6393b9482ee08.ts
J_SPORTS_4,p8p://0198.02686.cc:16871/5d414f0e000d818675f63bc8452f12fd.ts
BS日本映画専门ch,p8p://0198.02686.cc:16871/5d414f66000120c375f7905ddc89411f.ts
ディズニーチャンネルHD,p8p://0198.02686.cc:16871/5d414f670007f99c75f79605c29ad2f3.ts
グリーンチャネル,p8p://0198.02686.cc:16871/5d414f0b000643ec75f62e35ff1bc7ce.ts
ミュージックジャパン,p8p://0198.02686.cc:16871/5d414f0a000b927475f62ba9129d404b.ts
ゴルフネットHD,p8p://0198.02686.cc:16871/5d414f08000a629e75f6238b753dc166.ts
时代剧専门chHD,p8p://0198.02686.cc:16871/5d414f090005219175f6261b9435013a.ts
ホームドラマCH,p8p://0198.02686.cc:16871/5d414f0a00018ac375f62918a4b93718.ts
スカイA,p8p://0198.02686.cc:16871/5d414e7d0005202475f4033b0324db85.ts
日テレジータス,p8p://0198.02686.cc:16871/5d414e7e0000d57575f406097529becf.ts
放送大学,p8p://0198.02686.cc:16871/5d414e7b00021a0c75f3faa5131927d5.ts
NHKBS1,p8p://0198.02686.cc:16871/5d40058100043b7170eeeaa0dd43366a.ts
NHKBSプレミアム,p8p://0198.02686.cc:16871/5d400581000b66b570eeec7672a2ec07.ts
CnnNews,p8p://0198.02686.cc:16871/5d1a6972000da8dd11bcddf043353558.ts
Espn,p8p://0198.02686.cc:16871/5d1a69780009978d11bcf455a30b876a.ts
ABCHD,p8p://0198.02686.cc:16871/5d1a696200050e9f11bc9d3cb1d3a565.ts
ABC-NEWS,p8p://0198.02686.cc:16871/5d1a696300009fd311bca002a1e12728.ts
ACTION-MAX,p8p://0198.02686.cc:16871/5d1a6963000ba36f11bca2d48d62b2ad.ts
AE-HD,p8p://0198.02686.cc:16871/5d1a696400072d7811bca597e0dd7a76.ts
AMC-HD,p8p://0198.02686.cc:16871/5d1a6965000287cf11bca84f14c84ff7.ts
ANIMAL-PLANET,p8p://0198.02686.cc:16871/5d1a6965000da65111bcab275e29e995.ts
BEINSports01,p8p://0198.02686.cc:16871/5d1a69680000b18511bcb38e309496c6.ts
BEINSports02,p8p://0198.02686.cc:16871/5d1a6968000bcac511bcb666bdeec451.ts
BEINSports03,p8p://0198.02686.cc:16871/5d1a69690007ccaf11bcb94876fe6e8a.ts
BEIN-SPORTS,p8p://0198.02686.cc:16871/5d1a696a00035ba411bcbc0de901e12a.ts
BET-HD,p8p://0198.02686.cc:16871/5d1a696b0009debb11bcc1a073945821.ts
BRAVO-HD,p8p://0198.02686.cc:16871/5d1a696c0005fbb511bcc48953b9dfbc.ts
CARTOON-NETWORK,p8p://0198.02686.cc:16871/5d1a696d0001979411bcc7516aeb2236.ts
CBS-HD,p8p://0198.02686.cc:16871/5d1a696e0008b29f11bccd0ba35fcc88.ts
CBSN-HD,p8p://0198.02686.cc:16871/5d1a696f0004c63611bccff23b1319e7.ts
DISNEY-CHANNEL,p8p://0198.02686.cc:16871/5d1a697500003e7211bce6394f3f445a.ts
DISNEY-JR,p8p://0198.02686.cc:16871/5d1a6975000b89e211bce91ded33f2df.ts
DISNEY-XD,p8p://0198.02686.cc:16871/5d1a69760007a6f711bcec06f7be3200.ts
DIYNETWORK,p8p://0198.02686.cc:16871/5d1a6977000356b111bceed483381bdd.ts
ESPN-2,p8p://0198.02686.cc:16871/5d1a6977000e2bcf11bcf19a3cdc6db3.ts
ESPN-NEWS,p8p://0198.02686.cc:16871/5d1a69790005067111bcf7122cbdef5f.ts
FOOD-NETWORK,p8p://0198.02686.cc:16871/5d1a697c000f143811bd055d7544615f.ts
FOX-HD,p8p://0198.02686.cc:16871/5d1a697e0006db4f11bd0b1275a5ae74.ts
FOX-NEWS,p8p://0198.02686.cc:16871/5d1a697f0002f4fc11bd0dfb9dd398c6.ts
FOX-SPORTS1,p8p://0198.02686.cc:16871/5d3dbde900063ceb68074164e80ad397.ts
FOX-SPORTS2,p8p://0198.02686.cc:16871/5d1a6980000a5de111bd13c8299365a8.ts
FX-HD,p8p://0198.02686.cc:16871/5d1a6982000291cf11bd19997ce5188f.ts
FXX,p8p://0198.02686.cc:16871/5d1a6982000ddd6311bd1c7d06ca18a6.ts
SCIENCA,p8p://0198.02686.cc:16871/5d1a69e9000419a411beac56677fc008.ts
STARZEAST,p8p://0198.02686.cc:16871/5d1a69ea000ad1c711beb1f6f97cd3db.ts
SYFY,p8p://0198.02686.cc:16871/5d1a69ec0001f0cd11beb7809bed1b1e.ts
TBS-HD,p8p://0198.02686.cc:16871/5d1a69ec000d0d6311beba58790a0391.ts
TNT-HD,p8p://0198.02686.cc:16871/5d1a69f00005151711bec7ee07d5886d.ts
TRAVEL-CHANNEL,p8p://0198.02686.cc:16871/5d1a69f1000c88a511becdbe69be6f03.ts
VICELAND,p8p://0198.02686.cc:16871/5d1a69f4000ac0e011bed902ea7910be.ts
WEATHER,p8p://0198.02686.cc:16871/5d1a69f50006456d11bedbc41e2736ae.ts
NTV7,p8p://0198.02686.cc:16871/5d4abb0f00053d2f9ac41d922e9e9127.ts
AEC,p8p://0198.02686.cc:16871/5d1c8b08000635b61a100df85222a143.ts
AOD,p8p://elive.wuyelive.com:16868/5baf4b5d000d575cc23ce50f575e0092.ts
ASSP1,p8p://0198.02686.cc:16871/5d1a698700051a1e11bd2dc728fc8714.ts
ASSP2,p8p://0198.02686.cc:16871/5d1a69880000d32311bd30979fa3cc97.ts
ASSP3,p8p://0198.02686.cc:16871/5d1a6988000baada11bd335de53daff1.ts
ASSP4,p8p://0198.02686.cc:16871/5d1a69890007822011bd3635979841b1.ts
HD8(線路二）,p8p://0198.02686.cc:16871/5d4a9ea0000ccfdb9a550deaae525935.ts
STAR_Utsav,p8p://0198.02686.cc:16871/5d3309c00006c6843e37815fbb1a3736.ts
Firangi,p8p://0198.02686.cc:16871/5d3309bf000d75b03e377f2d7b199ad9.ts
Aalami_Sahara,p8p://0198.02686.cc:16871/5d3309bf000625453e377d4e3b598079.ts
Filmy,p8p://0198.02686.cc:16871/5d3309be000e3b243e377b77ef26b68f.ts
Sahara_UP,p8p://0198.02686.cc:16871/5d3309be00059cd33e377943975457a0.ts
Sahara_MUM,p8p://0198.02686.cc:16871/5d3309bd000db5df3e37776d4e13e1d0.ts
Sahara_NAT,p8p://0198.02686.cc:16871/5d3309bd000670833e3775910223305e.ts
Sahara_NCR,p8p://0198.02686.cc:16871/5d3309bc000ec33b3e3773ca07a4838c.ts
Sahara_BIH,p8p://0198.02686.cc:16871/5d3309bc0007bfc63e3771ffb15d2041.ts
Sahara_One,p8p://0198.02686.cc:16871/5d3309bb000e49a93e376fc33634faa0.ts
Zee_punjabi_HH,p8p://0198.02686.cc:16871/5d3306e0000dba6f3e2c4827cdd16e2f.ts
Zee新闻台,p8p://0198.02686.cc:16871/5d3306e000056e953e2c460708a8e2e4.ts
Zing,p8p://0198.02686.cc:16871/5d3306df000d83063e2c443051c7b088.ts
Bethat_TV,p8p://0198.02686.cc:16871/5d3306df000660c53e2c425d54588de5.ts
B4U音乐台,p8p://0198.02686.cc:16871/5d3306de000eb7af3e2c4097221952d5.ts
BIG_Thrill,p8p://0198.02686.cc:16871/5d3306de00031a723e2c3d9e943e579b.ts
BIG_Magic_HD,p8p://0198.02686.cc:16871/5d3306dd000b7c0f3e2c3bdbaa2c7e3c.ts
Sahara_MP,p8p://0198.02686.cc:16871/5d3306dd00030bf13e2c39b251935bf0.ts
Big_Ganga_Talkies,p8p://0198.02686.cc:16871/5d3306dc0009ed8b3e2c378d90685820.ts
BIG_Magic_Punjab,p8p://0198.02686.cc:16871/5d3306dc0002ea0f3e2c35c29e7bc3e2.ts
Metro_TV,p8p://0198.02686.cc:16871/5d3312ab000ca3483e5a58d74b639374.ts
SBS_IN_HD,p8p://elive.wuyelive.com:16868/5c986eda000f2f3ddc26217615bd44f9.ts
TVRI,p8p://0198.02686.cc:16871/5d3312ab0003e1d73e5a56994d8de097.ts
Bandung_TV,p8p://0198.02686.cc:16871/5d3312a8000dfa893e5a4d77d923b604.ts
Al_Iman_TV,p8p://0198.02686.cc:16871/5d3312a90005d5ed3e5a4f4909b690f7.ts
share,p8p://0198.02686.cc:16871/5d3312a9000cf5a23e5a511c5cea4252.ts
MNC_TV,p8p://0198.02686.cc:16871/5d3312aa0004e5283e5a52f4f2a71a3b.ts
TVRI_3,p8p://0198.02686.cc:16871/5d3312aa000c02323e5a54c612860cab.ts
Wesal_TV,p8p://0198.02686.cc:16871/5d3312ac00060c8b3e5a5b0f268aed03.ts
Ruai_TV,p8p://0198.02686.cc:16871/5d3312ac000d447a3e5a5ce8a308a186.ts
Puldapii_TV,p8p://0198.02686.cc:16871/5d3312ad0006d0183e5a5f29327e61aa.ts
TVRI_sport_HD,p8p://0198.02686.cc:16871/5d3312ad000e0ed23e5a6104a3fc10c1.ts
Ahsan_TV,p8p://0198.02686.cc:16871/5d3312ae00077cf03e5a633e2afc1105.ts
M_Cine_Channel,p8p://0198.02686.cc:16871/5d3312ae000e9c4c3e5a65101db1bb9a.ts
BBC-AMERICA,p8p://0198.02686.cc:16871/5d1a69660009ae9211bcae0b3b66fb97.ts
8,p8p://0198.02686.cc:16871/5d1a6960000d01a711bc9775a84751d1.ts
Nation,p8p://0198.02686.cc:16871/5d1a69e2000bb03311be92ef2a2330ac.ts
25,p8p://0198.02686.cc:16871/5d1a695e000a3f8f11bc8ef07ef72e30.ts
Movie_TV,p8p://0198.02686.cc:16871/5d1a69e100040c4b11be8d124a4f4447.ts
WP,p8p://0198.02686.cc:16871/5d1a69f600023bca11bedea3bf1b937b.ts
3,p8p://0198.02686.cc:16871/5d1a695f000648b011bc91d5fde79a51.ts
No_Service,p8p://0198.02686.cc:16871/5d1a69e7000cff0b11bea6cd57a945c2.ts
ThairathTv,p8p://0198.02686.cc:16871/5d1a69ee000cf50811bec2224d35c419.ts
CH.9,p8p://0198.02686.cc:16871/5d1a69710006f75211bcd8515d005138.ts
News_1,p8p://0198.02686.cc:16871/5d1a69e50009ada611be9e2382445a24.ts
7,p8p://0198.02686.cc:16871/5d1a69600001e93b11bc949ed0710e31.ts
M_Channel,p8p://0198.02686.cc:16871/5d1a69e000083da011be8a3df3ee304a.ts
FAH_WAN_MAI,p8p://0198.02686.cc:16871/5d1a697c0003bc2911bd027666ca5967.ts
Spring,p8p://0198.02686.cc:16871/5d1a69e9000f3cb011beaf2f0ed9fa6c.ts
TPBS,p8p://0198.02686.cc:16871/5d1a69f100012dda11becad65c4970fe.ts
Super_Ent,p8p://0198.02686.cc:16871/5d1a69eb00066bb811beb4be2e00f8bf.ts
News1_(USA),p8p://0198.02686.cc:16871/5d1a69e600058ab011bea0fc8a6fa32d.ts
CH.1,p8p://0198.02686.cc:16871/5d1a6970000ba43811bcd59c32d704df.ts
TGN,p8p://0198.02686.cc:16871/5d1a69ee00020c6911bebf57495301ab.ts
読売テレビP7p,p8p://0198.02686.cc:16871/5d414f6d00024d6a75f7ac02caeafefc.ts
ABC朝日放送P7p,p8p://0198.02686.cc:16871/5d40057f000bcd0b70eee4c0aa37319f.ts
関西テレビP7p,p8p://0198.02686.cc:16871/5d40057f0002f0b670eee27c7e0cae84.ts
MBS毎日放送P7p,p8p://0198.02686.cc:16871/5d40057e000b0ab570eee0a6c5bec41b.ts
NHK総合-大阪P7p,p8p://0198.02686.cc:16871/5d414f6c00077b3d75f7a96d657b07ca.ts
テレビ东京P7p,p8p://0198.02686.cc:16871/5d414f6b000b4fb575f7a680e13a94ee.ts
テレビ朝日P7p,p8p://0198.02686.cc:16871/5d414f6a000606ea75f7a13e185ff3ac.ts
TBSP7p,p8p://0198.02686.cc:16871/5d414f6b0000da6d75f7a3d306a9cc7f.ts
日テレP7p,p8p://0198.02686.cc:16871/5d414f69000b12b375f79ea00d680a47.ts
NHKEテレ东京P7p,p8p://0198.02686.cc:16871/5d414f68000e596775f79b8f963b1f60.ts
NHK総合-东京P7p,p8p://0198.02686.cc:16871/5d414f680002d76075f7989dcc8ec320.ts
J_SPORTS_1P7p,p8p://0198.02686.cc:16871/5d414f0c000c884875f633b8399ef99b.ts
J_SPORTS_2P7p,p8p://0198.02686.cc:16871/5d414f0d0008fadf75f636b74704d31b.ts
J_SPORTS_3P7p,p8p://0198.02686.cc:16871/5d414f0e00038bf575f6393b9482ee08.ts
J_SPORTS_4P7p,p8p://0198.02686.cc:16871/5d414f0e000d818675f63bc8452f12fd.ts
BS日本映画専门chP7p,p8p://0198.02686.cc:16871/5d414f66000120c375f7905ddc89411f.ts
ディズニーチャンネルHDP7p,p8p://0198.02686.cc:16871/5d414f670007f99c75f79605c29ad2f3.ts
BSアニマックスP7p,p8p://0198.02686.cc:16871/5d414f0c0000e2af75f630bd8ab9817b.ts
グリーンチャネルP7p,p8p://0198.02686.cc:16871/5d414f0b000643ec75f62e35ff1bc7ce.ts
ミュージックジャパンP7p,p8p://0198.02686.cc:16871/5d414f0a000b927475f62ba9129d404b.ts
ゴルフネットHDP7p,p8p://0198.02686.cc:16871/5d414f08000a629e75f6238b753dc166.ts
时代剧専门chHDP7p,p8p://0198.02686.cc:16871/5d414f090005219175f6261b9435013a.ts
ホームドラマCHP7p,p8p://0198.02686.cc:16871/5d414f0a00018ac375f62918a4b93718.ts
スカイAP7p,p8p://0198.02686.cc:16871/5d414e7d0005202475f4033b0324db85.ts
日テレジータスP7p,p8p://0198.02686.cc:16871/5d414e7e0000d57575f406097529becf.ts
TOKYO　MXP7p,p8p://0198.02686.cc:16871/5d414e7c00096eb975f4006de34ca37e.ts
フジテレビP7p,p8p://0198.02686.cc:16871/5d414e7b000d387e75f3fd7d08f4d2ce.ts
放送大学P7p,p8p://0198.02686.cc:16871/5d414e7b00021a0c75f3faa5131927d5.ts
WOWOWライブP7p,p8p://0198.02686.cc:16871/5d414e790002c58e75f3f300c43c2dde.ts
BS-TBSP7p,p8p://0198.02686.cc:16871/5d4005830005460870eef2b474c1515d.ts
BSジャパンP7p,p8p://0198.02686.cc:16871/5d414e770002d7e275f3eb3517f85fa6.ts
WOWOWシネマP7p,p8p://0198.02686.cc:16871/5d414e7a0007bb9b75f3f82e740f7c22.ts
サンテレビP7p,p8p://0198.02686.cc:16871/5d400580000c583e70eee8cc921a4eb4.ts
NHKBS1P7p,p8p://0198.02686.cc:16871/5d40058100043b7170eeeaa0dd43366a.ts
BSフジP7p,p8p://0198.02686.cc:16871/5d414e77000e263075f3ee1a2ddf99a4.ts
WOWOWプライムP7p,p8p://0198.02686.cc:16871/5d414e7800088abf75f3f093649cd5e5.ts
BS朝日P7p,p8p://0198.02686.cc:16871/5d400582000d61d070eef0e0b97dc63c.ts
非凡视讯-韩国专区,Hello World!很开心是不是，娱乐下。代码均来自网络，一切问题概不负责！
